rank,min_ov,max_ov,n_ov1,n_ov2,n_ov3,n_ov4,var_ov,sigma_min,sigma_2nd,d_min,d_max,d_mean,gram_eig_min,fiedler,fiedler_bin,lap_eig3,null_dim,null_min_weight,group
9,0,4,8,18,16,2,0.750617,0.000000,0.377618,0,8,4.4444,-0.000000,16.951447,8.000000,18.941073,1,8,TN
9,1,4,8,23,10,4,0.706173,0.000000,0.361555,2,8,4.7778,-0.000000,16.831267,10.000000,19.433653,1,4,FP
7,0,5,6,19,13,3,1.106173,0.000000,0.000000,0,6,3.7778,-0.000000,15.410638,7.000000,17.453913,3,2,TN
9,1,4,10,17,16,2,0.706173,0.000000,0.461384,2,8,4.5556,-0.000000,17.125504,10.000000,18.708151,1,4,FP
6,0,5,5,18,14,3,1.195062,0.000000,0.000000,0,6,3.7778,-0.000000,15.335202,7.000000,17.577618,4,4,TN
8,0,4,4,25,14,1,0.528395,0.000000,0.464757,0,6,4.1111,-0.000000,17.892884,8.000000,19.333772,2,6,TN
9,1,3,12,11,22,0,0.706173,0.000000,0.490272,2,8,4.3333,-0.000000,17.529519,10.000000,18.708531,1,4,FP
9,1,4,10,18,14,3,0.750617,0.000000,0.399183,2,8,4.5556,0.000000,17.018352,10.000000,18.571324,1,4,FP
8,0,4,6,20,14,3,0.839506,0.000000,0.000000,0,8,4.2222,-0.000000,16.908953,8.000000,17.660751,2,4,TN
9,1,4,8,21,14,2,0.617284,0.000000,0.418707,2,6,4.1111,-0.000000,17.714112,10.000000,19.093491,1,4,FP
8,0,4,7,20,15,2,0.706173,0.000000,0.000000,0,8,4.4444,-0.000000,16.801607,8.000000,19.304429,2,4,TN
9,1,4,13,11,19,2,0.839506,0.000000,0.644245,2,8,4.5556,0.000000,16.798720,10.000000,17.595611,1,4,FP
8,0,4,8,20,12,4,0.839506,0.000000,0.000000,0,8,4.0000,-0.000000,15.938865,8.000000,19.634659,2,4,TN
9,1,4,9,20,13,3,0.706173,0.000000,0.459366,2,8,4.2222,-0.000000,17.603558,10.000000,18.306754,1,4,FP
9,1,4,7,22,15,1,0.528395,0.000000,0.648411,2,6,4.1111,-0.000000,17.544059,10.000000,20.107981,1,6,FP
8,0,4,5,21,15,2,0.750617,0.000000,0.000000,0,6,4.1111,-0.000000,17.790577,8.000000,17.994844,2,4,TN
9,0,4,6,23,12,3,0.706173,0.000000,0.445068,0,8,4.6667,0.000000,16.928154,8.000000,19.712529,1,8,TN
8,0,4,7,22,11,4,0.795062,0.000000,0.000000,0,8,4.4444,-0.000000,15.628439,8.000000,20.571351,2,4,TN
9,1,4,6,25,12,2,0.528395,0.000000,0.596624,2,6,4.2222,0.000000,17.693289,10.000000,19.879457,1,4,FP
9,1,4,9,19,15,2,0.661728,0.000000,0.578395,2,8,4.3333,-0.000000,17.586639,10.000000,18.932004,1,6,FP
9,1,3,7,21,17,0,0.483951,0.000000,0.530212,2,6,4.5556,0.000000,17.844276,10.000000,20.423941,1,4,FP
8,0,4,10,17,12,5,0.972840,0.000000,0.000000,0,8,4.6667,-0.000000,14.737640,8.000000,20.008870,2,4,TN
8,0,5,6,23,9,4,1.017284,0.000000,0.000000,0,8,4.4444,-0.000000,14.826358,7.000000,19.036588,2,2,TN
9,1,4,7,22,15,1,0.528395,0.380751,0.641801,2,8,4.5556,0.044149,17.579343,10.000000,19.530997,1,6,FP
9,1,4,8,20,16,1,0.572840,0.000000,0.421877,2,8,4.3333,0.000000,18.350998,10.000000,18.907037,1,4,FP
9,1,4,10,18,14,3,0.750617,0.000000,0.660837,2,8,4.6667,0.000000,17.045255,10.000000,17.988062,1,4,FP
8,0,4,9,15,15,4,1.017284,0.000000,0.000000,0,8,4.5556,-0.000000,15.460152,8.000000,17.998933,2,4,TN
8,0,4,5,25,11,3,0.661728,0.000000,0.655378,0,6,3.7778,-0.000000,16.821241,8.000000,19.765946,2,4,TN
8,0,4,7,17,17,2,0.839506,0.000000,0.000000,0,8,4.5556,-0.000000,17.425967,8.000000,17.770804,2,4,TN
8,0,4,3,24,15,1,0.617284,0.000000,0.000000,0,6,4.1111,-0.000000,17.910714,8.000000,19.299441,2,4,TN
9,1,4,8,22,12,3,0.661728,0.000000,0.644234,2,8,4.7778,0.000000,16.274921,10.000000,20.372796,1,4,FP
9,1,4,9,20,13,3,0.706173,0.000000,0.371682,2,8,4.0000,0.000000,16.126335,10.000000,20.112134,1,4,FP
9,0,4,4,26,12,2,0.572840,0.000000,0.655325,0,6,4.2222,0.000000,17.210085,8.000000,19.429038,1,8,TN
9,1,4,8,21,14,2,0.617284,0.000000,0.320750,2,8,4.5556,-0.000000,17.446234,10.000000,19.488527,1,6,FP
9,1,4,8,20,16,1,0.572840,0.000000,0.391576,2,8,4.6667,0.000000,17.744790,10.000000,19.308859,1,4,FP
9,0,4,9,18,13,4,0.883951,0.000000,0.499639,0,6,4.2222,-0.000000,15.817658,8.000000,18.547166,1,8,TN
8,0,4,7,20,11,5,0.972840,0.000000,0.000000,0,8,4.1111,-0.000000,14.940586,8.000000,19.478332,2,8,TN
9,1,4,10,17,16,2,0.706173,0.000000,0.522520,2,8,4.3333,-0.000000,17.016746,10.000000,18.909326,1,4,FP
8,1,4,9,20,13,3,0.706173,0.000000,0.000000,2,8,4.5556,-0.000000,16.463487,10.000000,19.627834,2,4,FP
7,0,4,5,19,15,3,0.928395,0.000000,0.000000,0,6,4.0000,-0.000000,16.379873,8.000000,17.965314,3,4,TN
9,0,3,6,20,18,0,0.572840,0.000000,0.281618,2,6,4.2222,-0.000000,18.615973,8.000000,18.921143,1,8,TN
9,0,4,8,19,14,3,0.795062,0.000000,0.457529,0,6,4.3333,-0.000000,16.570747,8.000000,19.047228,1,8,TN
8,0,4,7,18,15,3,0.883951,0.000000,0.000000,0,8,4.3333,-0.000000,16.420916,8.000000,18.354249,2,8,TN
8,0,4,5,24,13,2,0.617284,0.000000,0.000000,0,8,4.4444,-0.000000,16.801072,8.000000,20.585786,2,4,TN
9,0,4,7,20,15,2,0.706173,0.000000,0.446223,0,8,4.3333,-0.000000,16.745036,8.000000,19.438565,1,8,TN
9,1,4,10,20,10,5,0.839506,0.000000,0.486925,2,8,4.4444,0.000000,15.849624,10.000000,18.930724,1,4,FP
9,1,3,4,27,14,0,0.350617,0.219588,0.835552,2,8,4.7778,0.041264,18.987497,10.000000,19.692609,1,6,FP
9,1,4,9,21,11,4,0.750617,0.000000,0.401164,2,8,4.2222,0.000000,16.795405,10.000000,18.898557,1,4,FP
9,1,4,7,22,15,1,0.528395,0.000000,0.258432,2,8,4.5556,0.000000,17.691184,10.000000,20.170208,1,4,FP
9,1,4,7,23,13,2,0.572840,0.000000,0.452294,2,8,4.6667,0.000000,17.342068,10.000000,19.480901,1,6,FP
9,0,4,8,18,16,2,0.750617,0.000000,0.460359,2,8,4.3333,0.000000,16.703039,8.000000,18.681765,1,8,TN
9,0,4,8,20,12,4,0.839506,0.000000,0.322547,0,6,3.5556,0.000000,15.350070,8.000000,19.909507,1,8,TN
9,1,4,7,22,15,1,0.528395,0.000000,0.661390,2,8,4.4444,-0.000000,17.610496,10.000000,20.195211,1,6,FP
9,1,3,5,25,15,0,0.395062,0.000000,0.623303,2,6,4.6667,0.000000,18.744024,10.000000,20.267949,1,4,FP
9,1,4,6,26,10,3,0.572840,0.476542,0.658556,2,8,4.5556,0.105263,17.677389,10.000000,18.806704,1,4,FP
8,0,4,6,22,14,2,0.661728,0.000000,0.000000,0,6,4.2222,-0.000000,17.819726,8.000000,18.818913,2,4,TN
8,0,4,6,19,16,2,0.795062,0.000000,0.000000,0,6,4.1111,-0.000000,17.145436,8.000000,18.588050,2,8,TN
8,1,4,9,21,11,4,0.750617,0.000000,0.000000,2,8,4.3333,-0.000000,16.132562,10.000000,20.267949,2,4,FP
8,1,5,10,19,13,2,0.839506,0.000000,0.000000,0,8,4.4444,0.000000,15.215502,10.000000,20.391473,2,2,FP
7,0,4,9,17,11,6,1.106173,0.000000,0.000000,0,8,4.1111,0.000000,15.668473,8.000000,17.134371,3,4,TN
9,1,4,8,21,14,2,0.617284,0.000000,0.472642,2,8,4.5556,-0.000000,17.441466,10.000000,19.244230,1,6,FP
8,0,5,7,20,16,0,0.750617,0.000000,0.000000,0,6,4.3333,-0.000000,16.103164,8.000000,19.691259,2,2,TN
9,1,5,9,19,16,0,0.706173,0.000000,0.463360,2,8,4.5556,-0.000000,16.669720,10.000000,20.080000,1,2,FP
8,0,4,10,14,18,2,0.839506,0.000000,0.000000,0,8,4.3333,-0.000000,16.394449,8.000000,19.000000,2,4,TN
9,1,4,8,22,12,3,0.661728,0.000000,0.637976,2,8,4.1111,-0.000000,16.813033,10.000000,19.347543,1,4,FP
9,0,4,8,19,14,3,0.795062,0.000000,0.398370,0,8,4.5556,0.000000,15.620405,8.000000,20.339189,1,8,TN
8,1,4,10,17,16,2,0.706173,0.000000,0.000000,2,8,4.6667,-0.000000,17.232413,10.000000,19.000000,2,6,FP
9,0,4,9,18,13,4,0.883951,0.000000,0.464765,0,8,4.2222,-0.000000,15.892059,8.000000,18.540890,1,8,TN
8,1,5,11,18,12,3,0.928395,0.000000,0.000000,0,8,4.2222,-0.000000,15.269797,10.000000,19.565546,2,2,FP
8,0,4,8,19,14,3,0.795062,0.000000,0.000000,0,8,4.3333,-0.000000,16.207161,8.000000,18.780379,2,4,TN
9,0,4,7,22,11,4,0.795062,0.000000,0.391690,0,8,4.0000,-0.000000,16.362298,8.000000,18.546016,1,8,TN
8,1,5,10,18,15,1,0.795062,0.000000,0.000000,0,8,4.1111,-0.000000,15.727880,10.000000,19.769821,2,2,FP
9,1,5,10,18,15,1,0.795062,0.000000,0.571024,0,8,4.6667,0.000000,15.603127,10.000000,20.051653,1,2,FP
8,0,4,6,22,14,2,0.661728,0.000000,0.000000,0,6,4.3333,-0.000000,17.731109,8.000000,18.607369,2,4,TN
9,1,4,8,21,14,2,0.617284,0.524020,0.634435,2,8,4.8889,0.086743,16.897672,10.000000,19.433998,1,6,FP
9,1,4,10,18,14,3,0.750617,0.000000,0.524484,2,8,4.5556,-0.000000,17.520663,10.000000,18.004054,1,4,FP
9,1,4,5,26,13,1,0.439506,0.336459,0.651238,2,6,4.4444,0.047203,18.029229,10.000000,20.413434,1,4,FP
9,1,4,10,19,12,4,0.795062,0.000000,0.488714,2,8,4.4444,-0.000000,15.998647,10.000000,20.058143,1,4,FP
8,0,4,6,22,14,2,0.661728,0.000000,0.577825,0,8,4.5556,-0.000000,17.061451,8.000000,19.185344,2,4,TN
9,1,4,9,22,9,5,0.795062,0.000000,0.433153,2,8,4.2222,0.000000,16.130604,10.000000,19.325187,1,4,FP
9,0,4,7,20,15,2,0.706173,0.000000,0.388193,2,8,4.7778,0.000000,17.363224,8.000000,18.529724,1,8,TN
9,0,4,6,21,16,1,0.617284,0.000000,0.325627,0,8,4.5556,-0.000000,18.426003,8.000000,18.466275,1,8,TN
9,0,4,6,22,14,2,0.661728,0.000000,0.366701,0,8,4.5556,-0.000000,17.565547,8.000000,18.666505,1,8,TN
9,1,4,8,20,16,1,0.572840,0.000000,0.476307,2,6,4.1111,-0.000000,17.418615,10.000000,20.182256,1,4,FP
8,1,4,13,12,17,3,0.883951,0.000000,0.000000,2,6,3.8889,-0.000000,15.402120,10.000000,19.170280,2,4,FP
9,1,4,11,14,19,1,0.706173,0.000000,0.420705,2,8,4.7778,-0.000000,16.542190,10.000000,19.707166,1,4,FP
9,1,4,12,12,20,1,0.750617,0.000000,0.724691,2,8,4.6667,-0.000000,16.878428,10.000000,18.671853,1,4,FP
9,1,4,7,25,9,4,0.661728,0.000000,0.621351,2,6,4.2222,-0.000000,16.118330,10.000000,20.771683,1,4,FP
9,1,4,8,21,14,2,0.617284,0.000000,0.494114,2,8,4.3333,-0.000000,17.979657,10.000000,18.851638,1,4,FP
9,1,3,7,21,17,0,0.483951,0.391315,0.661009,2,8,4.3333,0.058589,18.802157,10.000000,19.115796,1,6,FP
9,0,4,4,25,14,1,0.528395,0.000000,0.574679,2,8,4.5556,0.000000,17.261628,8.000000,20.091031,1,8,TN
9,0,4,7,21,13,3,0.750617,0.000000,0.515951,0,8,4.4444,-0.000000,16.829211,8.000000,18.820272,1,8,TN
9,1,4,7,23,13,2,0.572840,0.000000,0.464712,2,8,4.5556,-0.000000,18.252663,10.000000,19.387988,1,6,FP
9,1,4,5,27,11,2,0.483951,0.000000,0.509506,2,8,4.6667,-0.000000,18.740835,10.000000,19.307135,1,6,FP
9,1,4,5,27,11,2,0.483951,0.451949,0.540452,2,8,4.4444,0.047573,18.213644,10.000000,19.714396,1,6,FP
9,1,4,8,20,16,1,0.572840,0.000000,0.550407,2,8,4.6667,0.000000,17.827088,10.000000,18.982577,1,6,FP
9,1,4,5,26,13,1,0.439506,0.000000,0.661614,2,8,4.6667,-0.000000,18.398575,10.000000,20.171031,1,4,FP
8,0,4,7,17,17,2,0.839506,0.000000,0.000000,0,6,4.1111,-0.000000,16.052420,8.000000,19.354249,2,4,TN
9,0,3,5,22,17,0,0.528395,0.000000,0.416096,2,8,4.7778,0.000000,18.384959,8.000000,19.414065,1,8,TN
8,0,4,11,13,13,6,1.195062,0.000000,0.000000,0,8,3.6667,0.000000,15.086534,8.000000,16.994978,2,4,TN
9,1,4,7,25,9,4,0.661728,0.000000,0.516726,2,8,4.6667,-0.000000,17.891743,10.000000,18.702881,1,4,FP
9,1,4,6,24,14,1,0.483951,0.399427,0.649541,2,6,4.5556,0.071504,17.913395,10.000000,20.076549,1,4,FP
9,1,4,12,14,16,3,0.839506,0.000000,0.434830,2,6,3.5556,0.000000,15.746849,10.000000,19.077499,1,4,FP
8,0,4,6,23,12,3,0.706173,0.000000,0.000000,0,8,4.7778,0.000000,16.251566,8.000000,19.890698,2,4,TN
9,1,3,5,25,15,0,0.395062,0.000000,0.549023,2,6,4.6667,0.000000,18.901346,10.000000,20.150502,1,4,FP
9,1,4,9,20,13,3,0.706173,0.000000,0.398204,2,8,4.2222,-0.000000,16.645292,10.000000,20.102064,1,4,FP
9,1,4,6,26,10,3,0.572840,0.000000,0.330837,2,8,4.6667,-0.000000,18.438447,10.000000,18.519213,1,4,FP
9,0,4,7,20,15,2,0.706173,0.000000,0.360877,0,8,4.3333,0.000000,17.093577,8.000000,18.957580,1,8,TN
8,0,3,3,23,17,0,0.572840,0.000000,0.000000,0,8,4.5556,-0.000000,18.550510,8.000000,19.000000,2,4,TN
8,1,4,9,21,11,4,0.750617,0.000000,0.000000,2,8,4.3333,-0.000000,16.489143,10.000000,19.154184,2,4,FP
9,0,4,9,16,17,2,0.795062,0.000000,0.480337,2,6,3.6667,0.000000,16.242403,8.000000,19.554276,1,8,TN
7,0,4,8,17,14,4,0.972840,0.000000,0.000000,0,8,4.4444,-0.000000,15.583377,8.000000,18.713141,3,4,TN
9,0,4,7,21,13,3,0.750617,0.000000,0.435376,0,6,4.0000,0.000000,16.172996,8.000000,19.746115,1,8,TN
9,0,4,7,22,11,4,0.795062,0.000000,0.365282,2,8,4.3333,0.000000,16.178874,8.000000,19.240678,1,8,TN
8,0,4,8,20,12,4,0.839506,0.000000,0.000000,2,8,4.4444,-0.000000,16.440780,8.000000,18.599233,2,4,TN
7,0,4,5,25,11,3,0.661728,0.000000,0.000000,0,6,4.2222,-0.000000,17.622195,8.000000,18.914240,3,4,TN
8,0,4,5,20,17,1,0.706173,0.000000,0.000000,0,8,4.3333,-0.000000,16.865785,8.000000,19.526870,2,4,TN
9,0,3,5,22,17,0,0.528395,0.000000,0.605625,0,8,4.5556,-0.000000,18.490369,8.000000,18.973158,1,8,TN
8,0,4,6,20,14,3,0.839506,0.000000,0.000000,0,6,3.4444,-0.000000,15.539942,8.000000,20.117015,2,4,TN
8,0,3,2,25,16,0,0.528395,0.000000,0.000000,0,8,4.3333,-0.000000,18.000000,8.000000,19.318669,2,8,TN
9,1,4,9,19,15,2,0.661728,0.000000,0.586188,2,8,4.6667,0.000000,17.015091,10.000000,20.122516,1,4,FP
9,1,4,9,20,13,3,0.706173,0.000000,0.746105,2,8,4.6667,-0.000000,16.757889,10.000000,18.579638,1,6,FP
9,1,4,8,20,16,1,0.572840,0.000000,0.335282,2,8,4.3333,0.000000,18.314314,10.000000,18.676688,1,4,FP
8,1,5,9,22,11,1,0.883951,0.000000,0.000000,0,8,4.2222,0.000000,16.871953,10.000000,17.361479,2,2,FP
9,1,3,6,23,16,0,0.439506,0.376041,0.589999,2,8,4.7778,0.071497,18.736898,10.000000,19.243395,1,6,FP
8,1,4,6,25,12,2,0.528395,0.000000,0.478452,2,8,4.7778,0.000000,17.912113,10.000000,19.690605,2,4,FP
8,1,4,7,22,15,1,0.528395,0.000000,0.441791,2,8,4.6667,-0.000000,17.871472,10.000000,19.743164,2,6,FP
8,0,4,10,17,12,5,0.972840,0.000000,0.000000,0,8,4.6667,-0.000000,14.720360,8.000000,19.632139,2,4,TN
8,0,4,6,22,14,2,0.661728,0.000000,0.000000,0,6,4.2222,-0.000000,18.012146,8.000000,19.201700,2,4,TN
9,1,5,10,19,13,2,0.839506,0.000000,0.521769,2,6,3.8889,-0.000000,15.208498,10.000000,20.652078,1,2,FP
8,0,4,5,23,15,1,0.572840,0.000000,0.536544,0,8,4.5556,-0.000000,17.683012,8.000000,19.753422,2,4,TN
9,1,4,7,24,11,3,0.617284,0.000000,0.432256,2,8,4.8889,-0.000000,16.878147,10.000000,20.056547,1,6,FP
9,1,4,7,23,13,2,0.572840,0.000000,0.569916,2,8,4.6667,0.000000,18.163783,10.000000,18.959220,1,4,FP
8,0,4,9,17,15,3,0.839506,0.000000,0.000000,0,8,4.6667,-0.000000,15.727669,8.000000,19.953127,2,4,TN
9,0,4,6,23,12,3,0.706173,0.000000,0.354269,0,6,4.1111,0.000000,16.713832,8.000000,19.676596,1,8,TN
8,1,4,7,23,13,2,0.572840,0.000000,0.000000,2,8,4.5556,-0.000000,17.472711,10.000000,20.267949,2,4,FP
8,1,4,6,25,12,2,0.528395,0.000000,0.565788,2,8,4.7778,-0.000000,18.190060,10.000000,19.506422,2,4,FP
9,1,4,9,20,13,3,0.706173,0.000000,0.423450,2,8,4.6667,-0.000000,16.774822,10.000000,19.346094,1,4,FP
9,1,4,8,20,16,1,0.572840,0.000000,0.456850,2,8,4.8889,0.000000,17.106243,10.000000,20.208712,1,6,FP
9,1,4,11,17,13,4,0.839506,0.000000,0.450144,2,8,3.8889,0.000000,15.687409,10.000000,19.429145,1,4,FP
7,0,4,6,20,14,3,0.839506,0.000000,0.000000,0,8,4.7778,-0.000000,16.072627,8.000000,18.891570,3,4,TN
9,0,4,6,23,12,3,0.706173,0.000000,0.352318,2,8,4.5556,0.000000,17.197281,8.000000,18.842898,1,8,TN
9,1,4,10,19,12,4,0.795062,0.000000,0.448991,2,8,4.1111,0.000000,16.097909,10.000000,19.489872,1,4,FP
9,1,4,9,18,17,1,0.617284,0.000000,0.333831,2,8,4.2222,-0.000000,18.226560,10.000000,18.799147,1,4,FP
9,1,4,10,19,12,4,0.795062,0.000000,0.479628,2,8,4.3333,0.000000,16.351102,10.000000,19.277448,1,4,FP
8,0,4,9,16,17,2,0.795062,0.000000,0.000000,0,8,4.2222,-0.000000,16.972230,8.000000,18.439509,2,4,TN
9,1,4,9,21,11,4,0.750617,0.000000,0.454226,2,6,4.1111,0.000000,16.367855,10.000000,19.675595,1,4,FP
9,1,4,7,25,9,4,0.661728,0.000000,0.451183,2,8,4.6667,-0.000000,16.702536,10.000000,19.309670,1,4,FP
9,1,4,8,20,16,1,0.572840,0.000000,0.482125,2,8,4.5556,-0.000000,18.135746,10.000000,18.689048,1,4,FP
8,1,4,9,18,17,1,0.617284,0.000000,0.759377,2,8,4.5556,0.000000,17.689609,10.000000,19.204529,2,4,FP
9,1,4,7,22,15,1,0.528395,0.393612,0.664792,2,8,4.6667,0.047773,17.444683,10.000000,20.100555,1,6,FP
9,0,4,7,21,13,3,0.750617,0.000000,0.403727,0,6,4.0000,-0.000000,16.705893,8.000000,19.260302,1,8,TN
8,1,4,9,18,17,1,0.617284,0.000000,0.000000,2,8,4.1111,-0.000000,17.672041,10.000000,19.350373,2,4,FP
9,1,4,12,15,14,4,0.883951,0.000000,0.440175,2,8,4.1111,-0.000000,15.349723,10.000000,19.793518,1,4,FP
9,0,4,4,27,10,3,0.617284,0.000000,0.604200,0,6,4.3333,0.000000,16.256477,8.000000,21.000000,1,8,TN
9,1,4,8,20,16,1,0.572840,0.476542,0.658556,2,6,4.3333,0.096463,17.677389,10.000000,18.806704,1,6,FP
9,1,4,12,15,14,4,0.883951,0.000000,0.517638,2,8,4.5556,0.000000,15.227998,10.000000,19.550510,1,4,FP
9,0,4,6,22,14,2,0.661728,0.000000,0.574386,0,8,4.4444,-0.000000,17.817486,8.000000,18.267095,1,8,TN
9,1,4,8,22,12,3,0.661728,0.000000,0.680663,2,8,4.6667,0.000000,16.135393,10.000000,20.513006,1,4,FP
9,1,4,6,25,12,2,0.528395,0.000000,0.682485,2,8,4.4444,-0.000000,17.933410,10.000000,19.303942,1,4,FP
9,0,4,8,18,16,2,0.750617,0.000000,0.758986,0,8,4.4444,-0.000000,16.318644,8.000000,19.129864,1,8,TN
9,1,4,10,17,16,2,0.706173,0.000000,0.342300,2,8,4.3333,-0.000000,16.548452,10.000000,19.000000,1,4,FP
8,0,4,4,26,12,2,0.572840,0.000000,0.000000,0,8,4.7778,-0.000000,17.314254,8.000000,19.907530,2,4,TN
8,0,4,6,18,18,1,0.750617,0.000000,0.000000,0,6,4.0000,-0.000000,17.168005,8.000000,18.728824,2,4,TN
9,1,4,5,26,13,1,0.439506,0.290356,0.768104,2,8,4.6667,0.039590,18.238878,10.000000,20.097652,1,6,FP
8,0,4,5,21,15,2,0.750617,0.000000,0.000000,0,6,4.5556,-0.000000,16.541861,8.000000,19.173977,2,4,TN
8,1,4,6,24,14,1,0.483951,0.000000,0.439261,2,6,4.2222,-0.000000,18.192057,10.000000,20.182659,2,4,FP
8,0,4,8,20,12,4,0.839506,0.000000,0.000000,0,8,4.3333,-0.000000,15.985792,8.000000,19.290828,2,4,TN
9,1,4,8,21,14,2,0.617284,0.000000,0.558099,2,8,4.7778,-0.000000,17.128726,10.000000,20.098605,1,6,FP
9,1,4,8,20,16,1,0.572840,0.000000,0.412624,2,8,4.7778,-0.000000,17.652124,10.000000,19.619890,1,4,FP
8,0,4,8,20,12,4,0.839506,0.000000,0.000000,0,8,4.6667,-0.000000,16.016427,8.000000,19.000000,2,4,TN
9,1,4,9,20,13,3,0.706173,0.000000,0.602488,2,8,4.6667,0.000000,16.741506,10.000000,19.146030,1,4,FP
9,1,4,8,21,14,2,0.617284,0.000000,0.384569,2,8,4.5556,-0.000000,17.447656,10.000000,19.736384,1,4,FP
9,0,4,9,18,13,4,0.883951,0.000000,0.489696,0,8,4.4444,-0.000000,16.022595,8.000000,18.678985,1,8,TN
9,0,4,7,22,11,4,0.795062,0.000000,0.361602,0,6,4.1111,-0.000000,15.590037,8.000000,20.417990,1,8,TN
8,0,4,10,14,18,2,0.839506,0.000000,0.000000,0,8,4.5556,-0.000000,16.051396,8.000000,18.984707,2,4,TN
8,0,4,9,19,11,5,0.928395,0.000000,0.000000,2,8,4.1111,0.000000,16.079148,8.000000,18.272374,2,4,TN
9,1,4,9,19,15,2,0.661728,0.000000,0.481342,2,8,4.5556,-0.000000,16.802778,10.000000,19.505718,1,6,FP
9,1,4,8,22,12,3,0.661728,0.000000,0.437451,2,8,4.4444,0.000000,17.603389,10.000000,18.794345,1,4,FP
9,1,4,11,16,15,3,0.795062,0.000000,0.441647,2,8,4.4444,0.000000,15.922400,10.000000,20.091253,1,4,FP
9,1,4,8,21,14,2,0.617284,0.000000,0.463589,2,8,4.5556,-0.000000,17.086285,10.000000,19.771966,1,4,FP
8,0,4,7,22,11,4,0.795062,0.000000,0.000000,0,8,4.3333,-0.000000,16.706483,8.000000,18.692303,2,4,TN
9,1,4,6,27,8,4,0.617284,0.000000,0.512129,2,8,4.5556,-0.000000,17.158454,10.000000,19.732406,1,4,FP
9,1,4,8,24,8,5,0.750617,0.000000,0.491426,2,8,4.4444,0.000000,17.507557,10.000000,18.682759,1,4,FP
8,0,4,7,20,15,2,0.706173,0.000000,0.000000,0,8,4.2222,-0.000000,16.879136,8.000000,19.282661,2,4,TN
9,1,4,7,22,15,1,0.528395,0.000000,0.333073,2,8,4.6667,-0.000000,17.499228,10.000000,19.951644,1,6,FP
9,0,4,6,22,14,2,0.661728,0.000000,0.563125,0,6,4.3333,0.000000,16.799854,8.000000,19.762965,1,8,TN
9,0,4,8,19,14,3,0.795062,0.000000,0.400661,0,8,4.5556,-0.000000,17.243486,8.000000,17.528470,1,8,TN
9,1,4,12,15,14,4,0.883951,0.000000,0.473028,2,6,3.4444,-0.000000,15.558452,10.000000,18.794479,1,4,FP
9,1,4,9,18,17,1,0.617284,0.000000,0.549709,2,8,4.3333,-0.000000,17.513541,10.000000,18.882619,1,6,FP
9,1,4,8,22,12,3,0.661728,0.000000,0.381509,2,6,3.8889,-0.000000,17.034185,10.000000,19.453622,1,4,FP
9,1,4,7,23,13,2,0.572840,0.000000,0.586132,2,8,4.3333,0.000000,18.000000,10.000000,19.198707,1,4,FP
9,1,3,7,21,17,0,0.483951,0.469513,0.562536,2,8,4.6667,0.091871,17.867383,10.000000,20.225880,1,6,FP
9,1,4,7,24,11,3,0.617284,0.000000,0.674086,2,8,4.4444,0.000000,17.831331,10.000000,18.667440,1,4,FP
9,1,4,7,24,11,3,0.617284,0.000000,0.658964,2,8,4.3333,-0.000000,17.259819,10.000000,19.321614,1,4,FP
7,0,4,13,11,15,5,1.106173,0.000000,0.000000,0,8,4.6667,-0.000000,14.555129,8.000000,18.787707,3,4,TN
8,0,4,7,17,17,2,0.839506,0.000000,0.000000,0,6,4.1111,-0.000000,17.007551,8.000000,18.876720,2,4,TN
9,1,4,10,18,14,3,0.750617,0.000000,0.527137,2,8,4.3333,0.000000,17.201102,10.000000,19.081865,1,4,FP
9,1,4,7,24,11,3,0.617284,0.000000,0.460041,2,8,4.4444,0.000000,18.221430,10.000000,18.600677,1,4,FP
8,0,4,10,15,16,3,0.883951,0.000000,0.000000,0,6,3.5556,-0.000000,15.755836,8.000000,19.510084,2,4,TN
9,0,4,7,21,13,3,0.750617,0.000000,0.467367,0,6,4.0000,0.000000,16.898031,8.000000,18.690499,1,8,TN
9,1,4,8,20,16,1,0.572840,0.000000,0.462991,2,8,4.4444,0.000000,17.473704,10.000000,19.336623,1,4,FP
8,1,4,9,19,15,2,0.661728,0.000000,0.000000,2,8,4.7778,-0.000000,17.515678,10.000000,18.931437,2,4,FP
9,1,4,10,17,16,2,0.706173,0.000000,0.500957,2,8,4.5556,-0.000000,16.840600,10.000000,18.708197,1,4,FP
8,0,5,7,19,14,2,0.972840,0.000000,0.000000,0,8,4.4444,-0.000000,15.205063,7.000000,19.060329,2,2,TN
8,0,4,6,22,14,2,0.661728,0.000000,0.000000,0,6,4.0000,-0.000000,16.871802,8.000000,19.534918,2,4,TN
9,0,4,9,17,15,3,0.839506,0.000000,0.474012,2,8,4.2222,0.000000,16.867003,8.000000,17.622630,1,8,TN
8,0,4,5,22,13,3,0.795062,0.000000,0.000000,0,8,4.1111,-0.000000,16.661924,8.000000,18.594521,2,4,TN
9,0,4,10,17,12,5,0.972840,0.000000,0.358553,0,8,4.1111,0.000000,14.672568,8.000000,19.574461,1,8,TN
8,1,4,11,17,13,4,0.839506,0.000000,0.000000,2,8,4.7778,-0.000000,16.301983,10.000000,19.097915,2,4,FP
9,0,4,4,26,12,2,0.572840,0.000000,0.501294,0,6,4.5556,-0.000000,17.195282,8.000000,20.177077,1,8,TN
